Plant Name,Image File Name,Source URL,Status
Yellow Star Thistle,Yellow_Star_Thistle.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Yellow_star_thistle.jpg/960px-Yellow_star_thistle.jpg,Downloaded
Bull Thistle,Bull_Thistle.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/20160729Cirsium_vulgare5.jpg/960px-20160729Cirsium_vulgare5.jpg,Downloaded
Milk Thistle,Milk_Thistle.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Milk_thistle_flowerhead.jpg/960px-Milk_thistle_flowerhead.jpg,Downloaded
Russian Thistle,Russian_Thistle.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/322206029/large.jpg,Downloaded
London Rocket,London_Rocket.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Sisymbrium_irio_flower.JPG/960px-Sisymbrium_irio_flower.JPG,Downloaded
Shepherd's Purse,Shepherd_s_Purse.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/A_Field_of_Shepherd%E2%80%99s-purse.jpg/960px-A_Field_of_Shepherd%E2%80%99s-purse.jpg,Downloaded
Hairy Bittercress,Hairy_Bittercress.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Kleine_veldkers_Cardamine_hirsuta_plant.jpg/960px-Kleine_veldkers_Cardamine_hirsuta_plant.jpg,Downloaded
Common Chickweed,Common_Chickweed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Kaldari_Stellaria_media_01.jpg/960px-Kaldari_Stellaria_media_01.jpg,Downloaded
Lamb's Quarters,Lamb_s_Quarters.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/234299048/large.jpeg,Downloaded
Common Purslane,Common_Purslane.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Portulaca_oleracea.jpg/960px-Portulaca_oleracea.jpg,Downloaded
Pigweed (Redroot),Pigweed_Redroot.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Amaranthus_retroflexus_flower1.jpg/960px-Amaranthus_retroflexus_flower1.jpg,Downloaded
Common Mallow,Common_Mallow.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Althaea_officinalis_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-008.jpg,Downloaded
Cheeseweed Mallow,Cheeseweed_Mallow.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Malva_parviflora_small.jpg/960px-Malva_parviflora_small.jpg,Downloaded
Curly Dock,Curly_Dock.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Rumex_crispus_vallee-de-grace-amiens_80_12062007_3.jpg/960px-Rumex_crispus_vallee-de-grace-amiens_80_12062007_3.jpg,Downloaded
Broad-leaf Dock,Broad_leaf_Dock.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Rumex-obtusifolius-foliage.JPG/960px-Rumex-obtusifolius-foliage.JPG,Downloaded
Sheep Sorrel,Sheep_Sorrel.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Ahosuolahein%C3%A4_%28Rumex_acetosella%29.jpg,Downloaded
Yellow Wood Sorrel,Yellow_Wood_Sorrel.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Oxalis_acetosella_jfg.jpg,Downloaded
Common Groundsel,Common_Groundsel.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Common_Groundsel-first_fruits.jpg/960px-Common_Groundsel-first_fruits.jpg,Downloaded
Bristly Oxtongue,Bristly_Oxtongue.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Helminthotheca_echioides_sl67.jpg/960px-Helminthotheca_echioides_sl67.jpg,Downloaded
Cat's Ear,Cat_s_Ear.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/229524032/large.jpg,Downloaded
Crabgrass,Crabgrass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Harig_vingergras_plant_%28Digitaria_sanguinalis%29.jpg/960px-Harig_vingergras_plant_%28Digitaria_sanguinalis%29.jpg,Downloaded
Barnyardgrass,Barnyardgrass.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a5/Echinochloa_muricata_NRCS-1.jpg,Downloaded
Johnsongrass,Johnsongrass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Starr_030612-8001_Sorghum_halepense.jpg/960px-Starr_030612-8001_Sorghum_halepense.jpg,Downloaded
Smilo Grass,Smilo_Grass.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/68985268/large.jpg,Downloaded
Jimsonweed,Jimsonweed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Datura_stramonium_2_%282005_07_07%29.jpg/960px-Datura_stramonium_2_%282005_07_07%29.jpg,Downloaded
Tree Tobacco,Tree_Tobacco.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Tabak_9290019.JPG/960px-Tabak_9290019.JPG,Downloaded
Common Tobacco,Common_Tobacco.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Tabak_P9290021.JPG/960px-Tabak_P9290021.JPG,Downloaded
Purple Loosestrife,Purple_Loosestrife.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Lythrum_salicaria_-_harilik_kukesaba.jpg/960px-Lythrum_salicaria_-_harilik_kukesaba.jpg,Downloaded
Common Mullein,Common_Mullein.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Starr_040723-0030_Verbascum_thapsus.jpg/960px-Starr_040723-0030_Verbascum_thapsus.jpg,Downloaded
Moth Mullein,Moth_Mullein.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Shargacucullia_verbasci.jpg/960px-Shargacucullia_verbasci.jpg,Downloaded
Horehound,Horehound.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Marrubium_vulgare_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-224.jpg,Downloaded
Common Plantain,Common_Plantain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg/960px-Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg,Downloaded
Narrow-leaf Plantain,Narrow_leaf_Plantain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg/960px-Grote_weegbree_bloeiwijze_Plantago_major_subsp._major.jpg,Downloaded
Spotted Spurge,Spotted_Spurge.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Chamaesyce.jpg/960px-Chamaesyce.jpg,Downloaded
Prostrate Spurge,Prostrate_Spurge.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Chamaesyce.jpg/960px-Chamaesyce.jpg,Downloaded
Castor Bean,Castor_Bean.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Ricinus_March_2010-1.jpg/960px-Ricinus_March_2010-1.jpg,Downloaded
Storksbill,Storksbill.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Pelargonium_australe_%28Geraniaceae%29_flower.JPG/960px-Pelargonium_australe_%28Geraniaceae%29_flower.JPG,Downloaded
Red Clover,Red_Clover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Trifolium_pratense_-_Keila2.jpg/960px-Trifolium_pratense_-_Keila2.jpg,Downloaded
White Clover,White_Clover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Trifolium_repens_-_white_clover_on_way_from_Govindghat_to_Gangria_at_Valley_of_Flowers_National_Park_-_during_LGFC_-_VOF_2019_%281%29.jpg/960px-Trifolium_repens_-_white_clover_on_way_from_Govindghat_to_Gangria_at_Valley_of_Flowers_National_Park_-_during_LGFC_-_VOF_2019_%281%29.jpg,Downloaded
Bur Clover,Bur_Clover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Medicago_polymorpha_%28Flower%29.jpg/960px-Medicago_polymorpha_%28Flower%29.jpg,Downloaded
Black Medic,Black_Medic.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/MedicagoLupulina02.jpg,Downloaded
Yellow Sweet Clover,Yellow_Sweet_Clover.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Bombus_lapidarius_-_Melilotus_officinalis_-_Tallinn.jpg/960px-Bombus_lapidarius_-_Melilotus_officinalis_-_Tallinn.jpg,Downloaded
Common Vetch,Common_Vetch.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/%28MHNT%29_Vicia_sativa.jpg/960px-%28MHNT%29_Vicia_sativa.jpg,Downloaded
Hairy Vetch,Hairy_Vetch.jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Vicia_villosa.jpeg,Downloaded
Alfalfa,Alfalfa.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/75_Medicago_sativa_L.jpg,Downloaded
Pink Oxalis,Pink_Oxalis.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Oxalis_acetosella_jfg.jpg,Downloaded
Poison Hemlock,Poison_Hemlock.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Conium.jpg/960px-Conium.jpg,Downloaded
Wild Carrot,Wild_Carrot.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Daucus_carota_May_2008-1_edit.jpg/960px-Daucus_carota_May_2008-1_edit.jpg,Downloaded
Pineapple Weed,Pineapple_Weed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Matricaria_discoidea_-_l%C3%B5hnav_kummel_Keilas.jpg/960px-Matricaria_discoidea_-_l%C3%B5hnav_kummel_Keilas.jpg,Downloaded
Common Chamomile,Common_Chamomile.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Kamomillasaunio_%28Matricaria_recutita%29.JPG/960px-Kamomillasaunio_%28Matricaria_recutita%29.JPG,Downloaded
Mayweed,Mayweed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Tripleurospermum_perforatum_20041012_2572.jpg/960px-Tripleurospermum_perforatum_20041012_2572.jpg,Downloaded
Silver Wattle,Silver_Wattle.jpg,https://static.inaturalist.org/photos/217847341/large.jpg,Downloaded
Bailey's Acacia,Bailey_s_Acacia.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Acacia_baileyana.jpg/960px-Acacia_baileyana.jpg,Downloaded
Brazilian Pepper Tree,Brazilian_Pepper_Tree.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Starr_041018-0009_Schinus_terebinthifolius.jpg/960px-Starr_041018-0009_Schinus_terebinthifolius.jpg,Downloaded
California Pepper Tree,California_Pepper_Tree.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Starr_041018-0009_Schinus_terebinthifolius.jpg/960px-Starr_041018-0009_Schinus_terebinthifolius.jpg,Downloaded
European Olive,European_Olive.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Olivesfromjordan.jpg,Downloaded
Oleander,Oleander.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Nerium_oleander_flowers_leaves.jpg/960px-Nerium_oleander_flowers_leaves.jpg,Downloaded
Lantana,Lantana.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/LantanaFlowerLeaves.jpg/960px-LantanaFlowerLeaves.jpg,Downloaded
Bougainvillea,Bougainvillea.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Bougainvillea_closeup.jpg/960px-Bougainvillea_closeup.jpg,Downloaded
Field Bindweed,Field_Bindweed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bindweed_%28Convolvulus_Arvensis%29_%283105112704%29.jpg/960px-Bindweed_%28Convolvulus_Arvensis%29_%283105112704%29.jpg,Downloaded
Morning Glory,Morning_Glory.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Ipomoea_tricolor_%27Heavenly_Blue%27.jpg/960px-Ipomoea_tricolor_%27Heavenly_Blue%27.jpg,Downloaded
Dodder,Dodder.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Cuscuta_europaea_bgiu.jpg/960px-Cuscuta_europaea_bgiu.jpg,Downloaded
Fountain Grass,Fountain_Grass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Pennisetum_alopecuroides_-_Berlin_Botanical_Garden_-_IMG_8624.JPG/960px-Pennisetum_alopecuroides_-_Berlin_Botanical_Garden_-_IMG_8624.JPG,Downloaded
African Lovegrass,African_Lovegrass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Starr_050208-3897_Eragrostis_curvula.jpg/960px-Starr_050208-3897_Eragrostis_curvula.jpg,Downloaded
Veldt Grass,Veldt_Grass.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Typical_Veld_near_Petrified_forest_%28Namibia%29.jpg/960px-Typical_Veld_near_Petrified_forest_%28Namibia%29.jpg,Downloaded
Common Fig,Common_Fig.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2e/Ficus_carica_L%2C_1771.jpg,Downloaded
Tree Mallow,Tree_Mallow.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Malva-sylvestris-20070430-1.jpg/960px-Malva-sylvestris-20070430-1.jpg,Downloaded
Pride of Madeira,Pride_of_Madeira.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Echium_candicans1311.jpg/960px-Echium_candicans1311.jpg,Downloaded
Spanish Broom,Spanish_Broom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Cytisus_scoparius_by_Danny_S._-_001.JPG/960px-Cytisus_scoparius_by_Danny_S._-_001.JPG,Downloaded
French Broom,French_Broom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Cytisus_scoparius_by_Danny_S._-_001.JPG/960px-Cytisus_scoparius_by_Danny_S._-_001.JPG,Downloaded
Scotch Broom,Scotch_Broom.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Cytisus_scoparius_by_Danny_S._-_001.JPG/960px-Cytisus_scoparius_by_Danny_S._-_001.JPG,Downloaded
Gorse,Gorse.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Whin_or_Gorse.JPG/960px-Whin_or_Gorse.JPG,Downloaded
Australian Saltbush,Australian_Saltbush.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Starr_031007-2051_Atriplex_semibaccata.jpg/960px-Starr_031007-2051_Atriplex_semibaccata.jpg,Downloaded
Russian Olive,Russian_Olive.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Korina_2012-05-15_Elaeagnus_angustifolia_1.jpg/960px-Korina_2012-05-15_Elaeagnus_angustifolia_1.jpg,Downloaded
White Mulberry,White_Mulberry.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Rosales_-_Morus_alba_-_3.jpg/960px-Rosales_-_Morus_alba_-_3.jpg,Downloaded
Common Hawthorn,Common_Hawthorn.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Hawthorn_fruit.JPG/960px-Hawthorn_fruit.JPG,Downloaded
London Plane Tree,London_Plane_Tree.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Berkeley_Square_-_geograph.org.uk_-_911963.jpg,Downloaded
Canary Island Pine,Canary_Island_Pine.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Caldera_de_Taburiente_La_Palma.jpg/960px-Caldera_de_Taburiente_La_Palma.jpg,Downloaded
Italian Cypress,Italian_Cypress.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/%CE%95%CE%B8%CE%BD%CE%B9%CE%BA%CF%8C%CF%82_%CE%94%CF%81%CF%85%CE%BC%CF%8C%CF%82_%CE%A3%CE%B1%CE%BC%CE%B1%CF%81%CE%B9%CE%AC%CF%82.jpg/960px-%CE%95%CE%B8%CE%BD%CE%B9%CE%BA%CF%8C%CF%82_%CE%94%CF%81%CF%85%CE%BC%CF%8C%CF%82_%CE%A3%CE%B1%CE%BC%CE%B1%CF%81%CE%B9%CE%AC%CF%82.jpg,Downloaded
Artichoke,Artichoke.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Sunroot_top.jpg/960px-Sunroot_top.jpg,Downloaded
